order_id,order_date,customer_id,customer_age,customer_gender,region,acquisition_channel,product_category,unit_price_vnd,quantity,discount_pct,gross_revenue_vnd,net_revenue_vnd,unit_cost_vnd,profit_vnd,payment_method,device,delivery_days,customer_satisfaction,is_returned
570,2024-04-16,2598,41.0,Nữ,TP.HCM,Facebook Ads,Sách,77000,2,0.133,154000,133471,51122,31227,Thẻ tín dụng,Mobile,1.0,4.0,0
571,2024-04-16,3040,36.0,Nữ,TP.HCM,Google Ads,Điện tử,401000,4,0.07,1604000,1492193,299039,296037,COD,Desktop,3.0,3.0,0
572,2024-04-16,2519,41.0,Nữ,Hà Nội,Google Ads,Thời trang,168000,7,0.149,1176000,1000306,91540,359526,COD,Mobile,1.0,5.0,0
573,2024-04-16,869,43.0,Nam,TP.HCM,Referral,Thời trang,74000,4,0.034,296000,285933,40208,125101,Thẻ tín dụng,Mobile,3.0,4.0,0
574,2024-04-16,725,18.0,Nữ,TP.HCM,Organic,Thời trang,129000,7,0.121,903000,793660,65861,332633,Ví điện tử,Mobile,10.0,4.0,0
575,2024-04-16,1053,37.0,Nữ,TP.HCM,Facebook Ads,Thời trang,221000,3,0.095,663000,600281,114346,257243,COD,Desktop,,4.0,0
576,2024-04-16,655,37.0,Nữ,Hà Nội,Organic,Điện tử,217000,6,0.064,1302000,1218357,161770,247737,COD,Mobile,4.0,4.0,0
577,2024-04-16,2971,25.0,Nữ,Hải Phòng,Google Ads,Điện tử,666000,9,0.017,5994000,5890522,429966,2020828,Thẻ tín dụng,Desktop,3.0,3.0,1
578,2024-04-17,2173,47.0,Nữ,Đà Nẵng,Organic,Thực phẩm,110000,1,0.19,110000,89083,75876,13207,Chuyển khoản,Desktop,1.0,4.0,0
579,2024-04-17,1320,53.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,476000,5,0.08,2380000,2189943,281750,781193,Ví điện tử,Desktop,2.0,,0
580,2024-04-17,760,37.0,Nam,Hà Nội,Referral,Thời trang,116000,2,0.077,232000,214105,67628,78849,Ví điện tử,Mobile,2.0,4.0,0
581,2024-04-17,1291,30.0,Nam,TP.HCM,Referral,Mỹ phẩm,219000,6,0.074,1314000,1216193,94777,647531,Thẻ tín dụng,Desktop,1.0,4.0,0
582,2024-04-18,80,45.0,Nữ,TP.HCM,Email,Thời trang,117000,2,0.084,234000,214266,68665,76936,Thẻ tín dụng,Desktop,1.0,5.0,0
583,2024-04-18,2278,51.0,Nữ,Hà Nội,Facebook Ads,Sách,93000,4,0.068,372000,346878,58809,111642,Thẻ tín dụng,Tablet,4.0,4.0,0
584,2024-04-18,3093,51.0,Nam,Cần Thơ,Email,Gia dụng,347000,5,0.131,1735000,1507832,205213,481767,Ví điện tử,Desktop,6.0,4.0,0
585,2024-04-18,615,18.0,Nam,Hà Nội,Organic,Gia dụng,317000,2,0.153,634000,537151,192382,152387,COD,Tablet,1.0,,0
586,2024-04-18,1059,32.0,Nữ,Hải Phòng,Facebook Ads,Điện tử,420000,3,0.159,1260000,1059867,269213,252228,Chuyển khoản,Mobile,1.0,5.0,0
587,2024-04-19,1471,37.0,Nữ,TP.HCM,Facebook Ads,Thực phẩm,133000,9,0.093,1197000,1085614,92851,249955,Thẻ tín dụng,Desktop,1.0,4.0,0
588,2024-04-19,970,41.0,Nam,Hải Phòng,Google Ads,Điện tử,448000,3,0.085,1344000,1229149,344470,195739,Thẻ tín dụng,Desktop,2.0,,0
589,2024-04-19,1719,39.0,Nam,Hà Nội,Referral,Mỹ phẩm,191000,4,0.086,764000,698629,77119,390153,Ví điện tử,Desktop,5.0,3.0,0
590,2024-04-19,661,29.0,Nam,Hải Phòng,Organic,Điện tử,276000,3,0.17,828000,687177,180591,145404,Thẻ tín dụng,Mobile,2.0,4.0,0
591,2024-04-19,438,22.0,Nam,TP.HCM,Referral,Gia dụng,341000,5,0.136,1705000,1473588,199866,474258,COD,Mobile,5.0,5.0,0
592,2024-04-19,2552,20.0,Nữ,TP.HCM,Organic,Điện tử,290000,3,0.088,870000,793843,219299,135946,Ví điện tử,Mobile,1.0,,0
593,2024-04-19,2811,32.0,Nữ,TP.HCM,Organic,Điện tử,374000,2,0.066,748000,698760,265174,168412,Thẻ tín dụng,Mobile,1.0,4.0,0
594,2024-04-20,868,29.0,Nữ,Đà Nẵng,Organic,Thực phẩm,138000,6,0.177,828000,681635,99572,84203,COD,Mobile,2.0,4.0,0
595,2024-04-20,2250,22.0,Nữ,Đà Nẵng,Organic,Thực phẩm,113000,3,0.146,339000,289619,85624,32747,COD,Mobile,1.0,5.0,1
596,2024-04-20,2899,37.0,Nam,Cần Thơ,Organic,Gia dụng,189000,6,0.05,1134000,1077150,110028,416982,Ví điện tử,Desktop,1.0,2.0,0
597,2024-04-20,634,21.0,Nữ,Cần Thơ,Google Ads,Thời trang,159000,1,0.103,159000,142596,79643,62953,COD,Mobile,4.0,,0
598,2024-04-20,1324,24.0,Nữ,Hà Nội,Facebook Ads,Thời trang,287000,4,0.047,1148000,1093863,161794,446687,Ví điện tử,Mobile,6.0,4.0,0
599,2024-04-20,2564,,Nữ,Hà Nội,Google Ads,Điện tử,201000,3,0.153,603000,510856,145236,75148,Chuyển khoản,Desktop,3.0,3.0,0
600,2024-04-20,2034,37.0,Nam,Hà Nội,Organic,Điện tử,196000,9,0.076,1764000,1630787,138756,381983,Ví điện tử,Desktop,1.0,4.0,0
601,2024-04-20,2859,,Nam,Đà Nẵng,Google Ads,Điện tử,252000,3,0.034,756000,730455,160558,248781,COD,Mobile,5.0,3.0,0
602,2024-04-20,1411,41.0,Nữ,TP.HCM,Organic,Thời trang,165000,7,0.099,1155000,1040095,89749,411852,Ví điện tử,Tablet,1.0,4.0,0
603,2024-04-20,37,38.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,139000,3,0.09,417000,379469,59699,200372,Ví điện tử,Mobile,3.0,3.0,0
604,2024-04-20,1737,19.0,Nam,TP.HCM,Facebook Ads,Gia dụng,353000,4,0.102,1412000,1267932,209873,428440,COD,Mobile,1.0,5.0,0
605,2024-04-20,683,,Nam,Hà Nội,Email,Điện tử,269000,2,0.245,538000,405955,192017,21921,COD,Mobile,3.0,4.0,1
606,2024-04-21,1337,38.0,Nam,TP.HCM,Google Ads,Gia dụng,152000,6,0.141,912000,783820,85947,268138,Ví điện tử,Mobile,2.0,5.0,0
607,2024-04-21,3075,30.0,Nữ,TP.HCM,Google Ads,Gia dụng,339000,1,0.155,339000,286338,210286,76052,COD,Mobile,8.0,3.0,1
608,2024-04-21,470,37.0,Nam,TP.HCM,Facebook Ads,Thời trang,149000,4,0.154,596000,504021,83537,169873,Thẻ tín dụng,Desktop,2.0,5.0,0
609,2024-04-21,829,35.0,Nữ,TP.HCM,Facebook Ads,Thời trang,96000,3,0.093,288000,261260,57438,88946,Ví điện tử,Mobile,7.0,3.0,1
610,2024-04-21,3155,32.0,Nam,Hà Nội,Google Ads,Thời trang,135000,1,0.113,135000,119699,75766,43933,COD,Mobile,0.0,4.0,0
611,2024-04-21,1677,35.0,Nữ,TP.HCM,Referral,Thực phẩm,114000,2,0.113,228000,202242,83435,35372,COD,Mobile,3.0,,0
612,2024-04-21,2020,34.0,Nam,TP.HCM,Organic,Điện tử,269000,3,0.057,807000,760678,202637,152767,Ví điện tử,Mobile,2.0,4.0,0
613,2024-04-22,2407,27.0,Nam,Đà Nẵng,Organic,Thời trang,203000,4,0.015,812000,800109,107716,369245,Ví điện tử,Desktop,2.0,4.0,0
614,2024-04-22,861,,Nữ,TP.HCM,Organic,Mỹ phẩm,146000,9,0.226,1314000,1017090,63755,443295,COD,Desktop,3.0,4.0,0
615,2024-04-22,2620,18.0,Nam,TP.HCM,Organic,Gia dụng,285000,3,0.111,855000,760031,168157,255560,COD,Desktop,3.0,4.0,0
616,2024-04-22,2737,35.0,Nữ,Hà Nội,Facebook Ads,Mỹ phẩm,106000,3,0.053,318000,301149,46984,160197,COD,Desktop,3.0,4.0,1
617,2024-04-22,2267,39.0,Nữ,TP.HCM,Email,Gia dụng,287000,5,0.058,1435000,1351258,186811,417203,COD,Mobile,4.0,4.0,0
618,2024-04-22,3036,43.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,158000,4,0.119,632000,556669,70384,275133,Ví điện tử,Mobile,5.0,3.0,0
619,2024-04-22,572,59.0,Nữ,Đà Nẵng,Google Ads,Gia dụng,207000,1,0.103,207000,185754,119198,66556,COD,Mobile,2.0,4.0,0
620,2024-04-22,1997,49.0,Nữ,TP.HCM,Facebook Ads,Thời trang,111000,6,0.104,666000,596939,62987,219017,Ví điện tử,Mobile,2.0,4.0,0
621,2024-04-23,40,18.0,Nữ,TP.HCM,Facebook Ads,Điện tử,176000,3,0.05,528000,501855,118441,146532,Thẻ tín dụng,Mobile,2.0,5.0,0
622,2024-04-23,2139,33.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,327000,8,0.085,2616000,2393727,207662,732431,Thẻ tín dụng,Mobile,1.0,5.0,0
623,2024-04-23,893,42.0,Nam,TP.HCM,Organic,Sách,87000,3,0.065,261000,244064,59976,64136,COD,Desktop,1.0,4.0,0
624,2024-04-23,574,18.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,114000,7,0.033,798000,771705,52474,404387,COD,Desktop,1.0,5.0,0
625,2024-04-23,2884,31.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,150000,4,0.089,600000,546719,76618,240247,Thẻ tín dụng,Desktop,3.0,4.0,0
626,2024-04-24,1231,36.0,Nam,TP.HCM,Organic,Mỹ phẩm,213000,2,0.078,426000,392833,93475,205883,Thẻ tín dụng,Desktop,1.0,5.0,0
627,2024-04-24,1765,24.0,Nữ,TP.HCM,Organic,Thời trang,109000,3,0.093,327000,296667,60217,116016,Thẻ tín dụng,Tablet,2.0,4.0,0
628,2024-04-24,2974,26.0,Nam,Cần Thơ,Google Ads,Điện tử,293000,3,0.058,879000,827855,219921,168092,Thẻ tín dụng,Desktop,5.0,3.0,0
629,2024-04-24,1229,30.0,Nữ,TP.HCM,Google Ads,Mỹ phẩm,393000,2,0.078,786000,724390,168038,388314,COD,Mobile,3.0,3.0,0
630,2024-04-24,1045,19.0,Nữ,Cần Thơ,Facebook Ads,Gia dụng,203000,4,0.143,812000,695555,124791,196391,Thẻ tín dụng,Desktop,3.0,3.0,0
631,2024-04-25,1970,37.0,Nam,TP.HCM,Organic,Thời trang,146000,4,0.195,584000,470041,75513,167989,COD,Mobile,1.0,3.0,0
632,2024-04-25,342,28.0,Nữ,Cần Thơ,Organic,Điện tử,203000,1,0.167,203000,169101,153839,15262,Chuyển khoản,Mobile,2.0,3.0,0
633,2024-04-25,953,34.0,Nữ,TP.HCM,Organic,Gia dụng,318000,4,0.032,1272000,1231292,190193,470520,Thẻ tín dụng,Mobile,4.0,5.0,0
634,2024-04-25,2510,39.0,Nữ,Hải Phòng,Referral,Điện tử,319000,1,0.065,319000,298122,237323,60799,Thẻ tín dụng,Mobile,4.0,3.0,0
635,2024-04-25,1294,27.0,Nữ,TP.HCM,Organic,Gia dụng,167000,2,0.138,334000,287765,95742,96281,Ví điện tử,Mobile,5.0,5.0,0
636,2024-04-25,1359,36.0,Nam,TP.HCM,Organic,Thời trang,166000,4,0.172,664000,550100,86015,206040,Thẻ tín dụng,Desktop,1.0,5.0,0
637,2024-04-25,2426,48.0,Nam,Hà Nội,Organic,Gia dụng,236000,4,0.249,944000,709349,126458,203517,Ví điện tử,Mobile,2.0,3.0,0
638,2024-04-25,1799,33.0,Nữ,Hà Nội,Email,Gia dụng,286000,5,0.225,1430000,1108855,172863,244540,COD,Mobile,5.0,4.0,0
639,2024-04-25,69,21.0,Nam,Cần Thơ,Google Ads,Gia dụng,203000,6,0.191,1218000,985454,113535,304244,Ví điện tử,Desktop,2.0,4.0,0
640,2024-04-25,2095,30.0,Nữ,Hải Phòng,Referral,Mỹ phẩm,194000,6,0.064,1164000,1089512,85526,576356,COD,Mobile,2.0,5.0,0
641,2024-04-26,2645,43.0,Nam,Hà Nội,Facebook Ads,Gia dụng,234000,3,0.187,702000,571016,129204,183404,Ví điện tử,Mobile,5.0,,1
642,2024-04-26,3003,28.0,Nam,Hà Nội,Google Ads,Sách,81000,6,0.007,486000,482483,53706,160247,Ví điện tử,Desktop,6.0,4.0,0
643,2024-04-26,134,21.0,Nam,Hà Nội,Referral,Sách,85000,6,0.073,510000,472588,46709,192334,COD,Mobile,3.0,4.0,0
644,2024-04-26,511,24.0,Nam,TP.HCM,Google Ads,Thời trang,147000,3,0.027,441000,428895,79638,189981,Chuyển khoản,Desktop,2.0,5.0,0
645,2024-04-26,465,21.0,Nữ,TP.HCM,Facebook Ads,Điện tử,180000,5,0.184,900000,734263,132268,72923,Ví điện tử,Mobile,3.0,4.0,0
646,2024-04-27,2237,27.0,Nữ,Hà Nội,Facebook Ads,Điện tử,263000,6,0.114,1578000,1397740,191908,246292,Ví điện tử,Desktop,2.0,4.0,0
647,2024-04-27,2115,25.0,Nữ,Đà Nẵng,Organic,Thời trang,149000,3,0.035,447000,431510,78350,196460,COD,Tablet,3.0,4.0,0
648,2024-04-27,2367,28.0,Nữ,Hải Phòng,Organic,Mỹ phẩm,178000,6,0.013,1068000,1054112,84414,547628,Thẻ tín dụng,Mobile,1.0,5.0,1
649,2024-04-27,588,50.0,Nữ,Hà Nội,Organic,Điện tử,228000,5,0.055,1140000,1077361,169660,229061,Thẻ tín dụng,Mobile,1.0,4.0,0
650,2024-04-27,243,43.0,Nam,Cần Thơ,Organic,Gia dụng,358000,2,0.114,716000,634453,197131,240191,Chuyển khoản,Desktop,1.0,5.0,0
651,2024-04-27,1013,18.0,Nam,Hà Nội,Organic,Thời trang,219000,7,0.069,1533000,1427625,120811,581948,COD,Mobile,6.0,4.0,0
652,2024-04-27,226,28.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,232000,4,0.173,928000,767139,106050,342939,Chuyển khoản,Mobile,3.0,4.0,0
653,2024-04-27,2158,18.0,Nam,Hà Nội,Facebook Ads,Thời trang,144000,5,0.117,720000,635943,75571,258088,COD,Tablet,4.0,5.0,0
654,2024-04-27,2716,49.0,Nam,TP.HCM,Facebook Ads,Gia dụng,335000,3,0.084,1005000,920148,195708,333024,Thẻ tín dụng,Desktop,2.0,5.0,0
655,2024-04-28,1540,39.0,Nam,TP.HCM,Organic,Gia dụng,284000,2,0.166,568000,473948,164943,144062,COD,Mobile,4.0,3.0,0
656,2024-04-28,1118,21.0,Nữ,Đà Nẵng,Google Ads,Sách,92000,6,0.149,552000,469733,61751,99227,Thẻ tín dụng,Mobile,1.0,5.0,0
657,2024-04-28,2427,48.0,Nữ,TP.HCM,Google Ads,Sách,103000,2,0.17,206000,171055,70476,30103,Thẻ tín dụng,Mobile,3.0,4.0,0
658,2024-04-28,1431,32.0,Nữ,Đà Nẵng,Organic,Sách,84000,3,0.165,252000,210480,51608,55656,Ví điện tử,Tablet,5.0,4.0,0
659,2024-04-28,1068,25.0,Nữ,Đà Nẵng,Organic,Thời trang,100000,2,0.047,200000,190598,52092,86414,Ví điện tử,Mobile,4.0,4.0,0
660,2024-04-28,2,41.0,Nữ,Hải Phòng,Email,Điện tử,480000,4,0.096,1920000,1736391,349110,339951,Thẻ tín dụng,Mobile,2.0,5.0,0
661,2024-04-28,2332,29.0,Nam,Cần Thơ,Organic,Điện tử,759000,4,0.117,3036000,2679590,537371,530106,COD,Desktop,,4.0,0
662,2024-04-29,1465,35.0,Nam,Đà Nẵng,Organic,Mỹ phẩm,165000,4,0.123,660000,578980,81892,251412,Thẻ tín dụng,Mobile,5.0,3.0,0
663,2024-04-29,2098,26.0,Nam,Hà Nội,Facebook Ads,Thực phẩm,134000,6,0.154,804000,680584,90687,136462,Thẻ tín dụng,Mobile,4.0,5.0,0
664,2024-04-29,2019,33.0,Nữ,Hà Nội,Organic,Gia dụng,220000,2,0.072,440000,408105,135022,138061,Thẻ tín dụng,Mobile,1.0,5.0,0
665,2024-04-29,938,21.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,503000,8,0.006,4024000,3998834,297244,1620882,COD,Mobile,3.0,5.0,0
666,2024-04-29,903,54.0,Nam,Cần Thơ,Facebook Ads,Thời trang,167000,1,0.087,167000,152441,87000,65441,COD,Mobile,3.0,3.0,0
667,2024-04-29,368,26.0,Nữ,Đà Nẵng,Organic,Mỹ phẩm,192000,3,0.035,576000,555838,81631,310945,COD,Mobile,2.0,5.0,0
668,2024-04-29,99,27.0,Nam,Hải Phòng,Organic,Mỹ phẩm,168000,3,0.131,504000,438136,80760,195856,COD,Mobile,2.0,3.0,0
669,2024-04-29,1623,43.0,Nam,Hà Nội,Organic,Thực phẩm,99000,4,0.167,396000,329893,70244,48917,COD,Mobile,2.0,4.0,0
670,2024-04-29,1645,26.0,Nữ,Hải Phòng,Facebook Ads,Gia dụng,344000,5,0.152,1720000,1458429,198928,463789,COD,Mobile,3.0,4.0,0
671,2024-04-29,738,34.0,Nam,Cần Thơ,Organic,Mỹ phẩm,210000,2,0.022,420000,410561,94043,222475,Thẻ tín dụng,Desktop,5.0,4.0,1
672,2024-04-30,459,61.0,Nữ,TP.HCM,Google Ads,Sách,57000,6,0.067,342000,319228,36705,98998,Ví điện tử,Desktop,3.0,4.0,0
673,2024-04-30,316,37.0,Nam,Hà Nội,Google Ads,Điện tử,368000,3,0.061,1104000,1036859,279971,196946,COD,Mobile,2.0,4.0,0
674,2024-04-30,1494,44.0,Nam,TP.HCM,Google Ads,Thời trang,144000,3,0.049,432000,410949,83398,160755,COD,Mobile,3.0,5.0,0
675,2024-04-30,2064,20.0,Nữ,Đà Nẵng,Referral,Điện tử,277000,4,0.028,1108000,1077322,194675,298622,Ví điện tử,Desktop,1.0,4.0,0
676,2024-05-01,1503,30.0,Nữ,Đà Nẵng,Google Ads,Điện tử,312000,2,0.21,624000,493179,214791,63597,Ví điện tử,Mobile,0.0,4.0,0
677,2024-05-01,190,36.0,Nữ,TP.HCM,Facebook Ads,Điện tử,482000,4,0.107,1928000,1722228,315846,458844,Ví điện tử,Tablet,2.0,4.0,0
678,2024-05-01,2670,21.0,Nam,TP.HCM,Facebook Ads,Thời trang,116000,8,0.025,928000,904977,62249,406985,Ví điện tử,Tablet,4.0,3.0,0
679,2024-05-01,2908,34.0,Nữ,Đà Nẵng,Facebook Ads,Thời trang,208000,3,0.164,624000,521809,119799,162412,COD,Desktop,7.0,,1
680,2024-05-01,1204,26.0,Nam,Hà Nội,Facebook Ads,Gia dụng,220000,7,0.035,1540000,1485617,127703,591696,COD,Mobile,1.0,4.0,0
681,2024-05-02,858,20.0,Nam,TP.HCM,Referral,Thời trang,203000,5,0.037,1015000,977786,103341,461081,Thẻ tín dụng,Mobile,2.0,4.0,0
682,2024-05-02,3124,34.0,Nam,Hà Nội,Email,Mỹ phẩm,130000,2,0.077,260000,239854,59518,120818,COD,Mobile,7.0,5.0,0
683,2024-05-02,1812,34.0,Nam,Hải Phòng,Email,Mỹ phẩm,220000,19,0.023,4180000,4082088,96357,2251305,Thẻ tín dụng,Tablet,6.0,4.0,0
684,2024-05-03,1502,41.0,Nữ,Hà Nội,Referral,Mỹ phẩm,241000,4,0.285,964000,689000,104456,271176,Thẻ tín dụng,Desktop,3.0,5.0,0
685,2024-05-03,1992,45.0,Nữ,TP.HCM,Google Ads,Mỹ phẩm,158000,7,0.143,1106000,947518,71433,447487,Thẻ tín dụng,Desktop,5.0,4.0,0
686,2024-05-03,1017,40.0,Nữ,Đà Nẵng,Referral,Điện tử,378000,6,0.036,2268000,2186524,292340,432484,Ví điện tử,Mobile,2.0,5.0,0
687,2024-05-03,535,47.0,Nữ,TP.HCM,Organic,Gia dụng,197000,3,0.007,591000,587136,120465,225741,Thẻ tín dụng,Desktop,4.0,4.0,0
688,2024-05-03,523,30.0,Nam,Cần Thơ,Email,Thời trang,91000,4,0.087,364000,332395,52671,121711,COD,Mobile,2.0,5.0,0
689,2024-05-03,574,18.0,Nữ,TP.HCM,Email,Mỹ phẩm,171000,2,0.123,342000,299778,78107,143564,Thẻ tín dụng,Desktop,3.0,4.0,0
690,2024-05-03,789,44.0,Nữ,Hà Nội,Organic,Gia dụng,496000,4,0.045,1984000,1895652,342251,526648,Thẻ tín dụng,Mobile,6.0,3.0,0
691,2024-05-04,1745,,Nam,Đà Nẵng,Organic,Mỹ phẩm,152000,3,0.08,456000,419474,66117,221123,Chuyển khoản,Mobile,3.0,4.0,0
692,2024-05-04,909,47.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,245000,4,0.043,980000,937621,148582,343293,COD,Mobile,7.0,4.0,0
693,2024-05-04,3056,,Nữ,TP.HCM,Facebook Ads,Điện tử,340000,5,0.037,1700000,1637894,256790,353944,Ví điện tử,Desktop,3.0,4.0,0
694,2024-05-04,3268,28.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,152000,2,0.098,304000,274073,65659,142755,COD,Desktop,3.0,3.0,0
695,2024-05-04,117,18.0,Nữ,Cần Thơ,Facebook Ads,Gia dụng,566000,3,0.239,1698000,1292088,339266,274290,Chuyển khoản,Mobile,0.0,5.0,0
696,2024-05-04,3012,26.0,Nữ,Hà Nội,Google Ads,Mỹ phẩm,164000,4,0.174,656000,541799,79960,221959,Ví điện tử,Desktop,2.0,4.0,0
697,2024-05-04,2912,22.0,Nữ,TP.HCM,Facebook Ads,Sách,89000,5,0.129,445000,387716,58947,92981,Ví điện tử,Desktop,2.0,5.0,1
698,2024-05-04,1702,22.0,Nữ,TP.HCM,Google Ads,Thời trang,171000,4,0.028,684000,665100,99267,268032,Ví điện tử,Desktop,4.0,3.0,0
699,2024-05-05,3214,34.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,236000,3,0.129,708000,616367,142481,188924,Thẻ tín dụng,Mobile,3.0,4.0,0
700,2024-05-05,3008,29.0,Nữ,Hà Nội,Google Ads,Mỹ phẩm,370000,4,0.114,1480000,1311056,157430,681336,Chuyển khoản,Mobile,7.0,3.0,0
701,2024-05-05,2883,45.0,Nữ,Hà Nội,Organic,Mỹ phẩm,218000,6,0.102,1308000,1174874,99486,577958,Thẻ tín dụng,Mobile,5.0,3.0,0
702,2024-05-05,1276,25.0,Nữ,TP.HCM,Facebook Ads,Điện tử,282000,1,0.186,282000,229686,198701,30985,COD,Mobile,2.0,5.0,0
703,2024-05-06,2398,25.0,Nữ,Hà Nội,Facebook Ads,Sách,79000,4,0.265,316000,232390,52035,24250,Ví điện tử,Mobile,1.0,4.0,0
704,2024-05-06,1155,31.0,Nữ,Cần Thơ,Email,Thực phẩm,116000,3,0.055,348000,329029,83922,77263,COD,Desktop,4.0,5.0,0
705,2024-05-06,315,36.0,Nữ,Đà Nẵng,Google Ads,Mỹ phẩm,246000,5,0.235,1230000,940916,100026,440786,Thẻ tín dụng,Mobile,1.0,5.0,0
706,2024-05-06,2255,31.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,120000,2,0.121,240000,210917,62574,85769,COD,Mobile,,5.0,0
707,2024-05-06,1682,42.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,284000,5,0.067,1420000,1324801,171119,469206,Ví điện tử,Mobile,4.0,4.0,0
708,2024-05-06,1436,32.0,Nam,TP.HCM,Google Ads,Thời trang,195000,6,0.065,1170000,1093569,99076,499113,Ví điện tử,Mobile,4.0,4.0,0
709,2024-05-07,839,49.0,Nam,Hải Phòng,Email,Gia dụng,139000,3,0.08,417000,383661,82654,135699,Chuyển khoản,Mobile,3.0,4.0,0
710,2024-05-07,475,18.0,Nam,Hà Nội,Facebook Ads,Mỹ phẩm,102000,4,0.133,408000,353930,45984,169994,Thẻ tín dụng,Mobile,6.0,4.0,0
711,2024-05-07,1571,,Nam,Hải Phòng,Email,Sách,61000,3,0.11,183000,162814,39104,45502,Thẻ tín dụng,Desktop,2.0,4.0,0
712,2024-05-07,2540,39.0,Nữ,Hà Nội,Organic,Gia dụng,243000,5,0.069,1215000,1131381,144872,407021,Ví điện tử,Mobile,1.0,4.0,0
713,2024-05-07,2055,22.0,Nữ,TP.HCM,Facebook Ads,Thực phẩm,127000,2,0.11,254000,226029,83630,58769,Chuyển khoản,Mobile,2.0,,0
714,2024-05-07,3106,27.0,Nam,Cần Thơ,Facebook Ads,Mỹ phẩm,166000,5,0.175,830000,684856,76001,304851,Ví điện tử,Mobile,14.0,1.0,0
715,2024-05-07,2762,29.0,Nam,TP.HCM,Facebook Ads,Mỹ phẩm,154000,7,0.103,1078000,966763,69871,477666,Thẻ tín dụng,Tablet,5.0,4.0,0
716,2024-05-07,555,31.0,Nam,Hải Phòng,Facebook Ads,Thời trang,98000,4,0.06,392000,368642,51316,163378,Chuyển khoản,Desktop,0.0,5.0,0
717,2024-05-07,3065,32.0,Nam,TP.HCM,Facebook Ads,Điện tử,462000,2,0.012,924000,913026,307528,297970,Thẻ tín dụng,Mobile,4.0,4.0,0
718,2024-05-07,3000,27.0,Nam,Hải Phòng,Google Ads,Điện tử,173000,6,0.048,1038000,988369,122683,252271,COD,Mobile,1.0,5.0,0
719,2024-05-08,2709,32.0,Nữ,Hải Phòng,Google Ads,Điện tử,250000,6,0.206,1500000,1190809,176445,132139,Ví điện tử,Mobile,2.0,3.0,0
720,2024-05-08,1591,27.0,Nam,Hải Phòng,Organic,Điện tử,356000,4,0.162,1424000,1192634,252526,182530,Thẻ tín dụng,Tablet,1.0,4.0,0
721,2024-05-08,709,22.0,Nam,Hà Nội,Organic,Sách,118000,4,0.182,472000,385896,72426,96192,Chuyển khoản,Mobile,3.0,4.0,0
722,2024-05-08,2173,47.0,Nữ,TP.HCM,Organic,Thời trang,171000,3,0.046,513000,489548,98178,195014,COD,Desktop,,5.0,0
723,2024-05-08,122,20.0,Nữ,TP.HCM,Facebook Ads,Sách,94000,6,0.159,564000,474310,57895,126940,Chuyển khoản,Mobile,4.0,4.0,1
724,2024-05-08,1043,30.0,Nam,Hà Nội,Facebook Ads,Sách,79000,3,0.095,237000,214410,51307,60489,COD,Desktop,1.0,4.0,0
725,2024-05-09,1657,25.0,Nam,TP.HCM,Facebook Ads,Thời trang,125000,5,0.064,625000,585311,66805,251286,Chuyển khoản,Mobile,1.0,4.0,0
726,2024-05-09,3149,46.0,Nữ,Hải Phòng,Facebook Ads,Điện tử,252000,4,0.045,1008000,962984,183540,228824,Thẻ tín dụng,Mobile,4.0,4.0,0
727,2024-05-10,1372,32.0,Nữ,TP.HCM,Organic,Gia dụng,102000,3,0.048,306000,291343,59376,113215,Thẻ tín dụng,Mobile,0.0,,0
728,2024-05-10,2531,21.0,Nữ,TP.HCM,Organic,Điện tử,155000,5,0.112,775000,688273,101767,179438,Chuyển khoản,Mobile,2.0,5.0,0
729,2024-05-10,1722,36.0,Nữ,TP.HCM,Facebook Ads,Sách,89000,6,0.055,534000,504864,51114,198180,COD,Desktop,1.0,4.0,0
730,2024-05-10,2857,21.0,Nam,TP.HCM,Organic,Gia dụng,252000,6,0.01,1512000,1496371,152179,583297,Thẻ tín dụng,Mobile,1.0,4.0,0
731,2024-05-10,3215,25.0,Nam,TP.HCM,Organic,Thời trang,157000,3,0.073,471000,436714,86549,177067,Ví điện tử,Mobile,1.0,4.0,0
732,2024-05-10,3245,46.0,Nữ,TP.HCM,Facebook Ads,Thực phẩm,103000,2,0.178,206000,169238,70857,27524,Thẻ tín dụng,Desktop,2.0,4.0,0
733,2024-05-10,2388,45.0,Nữ,Cần Thơ,Facebook Ads,Điện tử,734000,7,0.124,5138000,4503390,504362,972856,Ví điện tử,Desktop,4.0,4.0,0
734,2024-05-11,1415,25.0,Nữ,Hà Nội,Facebook Ads,Thời trang,109000,5,0.11,545000,484953,55693,206488,COD,Mobile,1.0,5.0,0
